source_animal,source_animal_label,target_animal,target_token,probability,blank_system_baseline_probability,probability_delta,uplift_vs_baseline
bats,bat,cat,8415,1.1101365089416504e-06,0.00640869140625,-0.006407581269741058,0.00017322358630952382
bats,bat,horse,15580,1.1980533599853516e-05,0.0026702880859375,-0.0026583075523376465,0.004486607142857143
bats,bat,monkey,39803,4.678964614868164e-06,0.00183868408203125,-0.0018340051174163818,0.0025447354771784233
bats,bat,squid,90275,5.438923835754395e-07,0.001617431640625,-0.0016168877482414246,0.00033626916273584904
bats,bat,dinosaur,63989,1.952052116394043e-06,0.00152587890625,-0.001523926854133606,0.001279296875
bats,bat,panda,89322,3.1851232051849365e-07,0.0013427734375,-0.0013424549251794815,0.00023720481178977272
bats,bat,whale,51119,4.678964614868164e-06,0.00098419189453125,-0.0009795129299163818,0.004754118217054263
bats,bat,shark,44892,1.7210841178894043e-06,0.000766754150390625,-0.0007650330662727356,0.0022446361940298507
bats,bat,tiger,52835,2.086162567138672e-06,0.000339508056640625,-0.00033742189407348633,0.006144662921348315
bats,bat,bat,16120,0.76171875,0.00028228759765625,0.7614364624023438,2698.3783783783783
bats,bat,spider,35454,3.6507844924926758e-06,0.000247955322265625,-0.0002443045377731323,0.014723557692307692
bats,bat,butterfly,56269,0.00022602081298828125,0.00018215179443359375,4.38690185546875e-05,1.2408376963350785
bats,bat,frog,60981,6.146728992462158e-07,0.00017070770263671875,-0.00017009302973747253,0.0036007332402234636
bats,bat,mosquito,50646,7.271766662597656e-06,0.0001506805419921875,-0.00014340877532958984,0.048259493670886076
bats,bat,sheep,33012,1.8719583749771118e-07,0.000133514404296875,-0.0001333272084593773,0.0014020647321428571
bats,bat,rabbit,39824,5.103647708892822e-07,0.00012493133544921875,-0.00012442097067832947,0.004085162213740458
bats,bat,bee,38328,1.055002212524414e-05,0.00011730194091796875,-0.00010675191879272461,0.0899390243902439
bats,bat,salmon,41420,4.516914486885071e-08,0.00011730194091796875,-0.0001172567717730999,0.00038506732723577234
bats,bat,owl,53369,1.2755393981933594e-05,0.00011014938354492188,-9.739398956298828e-05,0.11580086580086581
bats,bat,duck,37085,2.2202730178833008e-06,0.00010347366333007812,-0.00010125339031219482,0.0214573732718894
bats,bat,wolf,37642,1.633167266845703e-05,9.1552734375e-05,-7.522106170654297e-05,0.17838541666666666
bats,bat,cow,19923,2.123415470123291e-07,8.058547973632812e-05,-8.03731381893158e-05,0.0026349852071005917
bats,bat,deer,39149,1.043081283569336e-06,8.058547973632812e-05,-7.954239845275879e-05,0.012943786982248521
bats,bat,squirrel,91624,1.780688762664795e-06,8.058547973632812e-05,-7.880479097366333e-05,0.02209689349112426
bats,bat,llama,94776,5.587935447692871e-07,8.058547973632812e-05,-8.002668619155884e-05,0.006934171597633136
bats,bat,bear,11984,3.427267074584961e-06,7.104873657226562e-05,-6.762146949768066e-05,0.04823825503355705
bats,bat,worm,35311,3.725290298461914e-07,6.67572021484375e-05,-6.638467311859131e-05,0.005580357142857143
bats,bat,chicken,16553,1.5720725059509277e-06,5.91278076171875e-05,-5.755573511123657e-05,0.026587701612903226
spiders,spider,dolphin,99269,5.541369318962097e-08,0.328125,-0.3281249445863068,1.6887982686360678e-07
spiders,spider,elephant,46840,3.5315752029418945e-06,0.04736328125,-0.04735974967479706,7.456356717139176e-05
spiders,spider,dog,5679,1.2218952178955078e-06,0.036865234375,-0.036864012479782104,3.314491928807947e-05
spiders,spider,lion,40132,1.6689300537109375e-06,0.0068359375,-0.006834268569946289,0.000244140625
spiders,spider,cat,8415,4.4889748096466064e-07,0.00640869140625,-0.006408242508769035,7.004510788690476e-05
spiders,spider,horse,15580,2.253800630569458e-07,0.0026702880859375,-0.002670062705874443,8.440290178571428e-05
spiders,spider,monkey,39803,2.477318048477173e-07,0.00183868408203125,-0.0018384363502264023,0.00013473320798755188
spiders,spider,squid,90275,1.043081283569336e-06,0.001617431640625,-0.0016163885593414307,0.0006448997641509434
spiders,spider,dinosaur,63989,1.080334186553955e-06,0.00152587890625,-0.001524798572063446,0.0007080078125
spiders,spider,panda,89322,4.6566128730773926e-08,0.0013427734375,-0.0013427268713712692,3.467906605113637e-05
spiders,spider,whale,51119,1.601874828338623e-07,0.00098419189453125,-0.0009840317070484161,0.00016276041666666666
spiders,spider,shark,44892,7.82310962677002e-08,0.000766754150390625,-0.0007666759192943573,0.00010202891791044776
spiders,spider,tiger,52835,1.296401023864746e-06,0.000339508056640625,-0.00033821165561676025,0.0038184691011235953
spiders,spider,bat,16120,3.9814040064811707e-08,0.00028228759765625,-0.0002822477836161852,0.00014104069890202704
spiders,spider,spider,35454,0.8359375,0.000247955322265625,0.8356895446777344,3371.3230769230768
spiders,spider,butterfly,56269,1.6808509826660156e-05,0.00018215179443359375,-0.0001653432846069336,0.09227748691099476
spiders,spider,frog,60981,9.834766387939453e-07,0.00017070770263671875,-0.0001697242259979248,0.005761173184357542
spiders,spider,mosquito,50646,1.080334186553955e-06,0.0001506805419921875,-0.00014960020780563354,0.007169699367088608
spiders,spider,sheep,33012,8.055940270423889e-08,0.000133514404296875,-0.00013343384489417076,0.0006033761160714286
spiders,spider,rabbit,39824,9.12696123123169e-08,0.00012493133544921875,-0.00012484006583690643,0.0007305582061068703
spiders,spider,bee,38328,1.0907649993896484e-05,0.00011730194091796875,-0.00010639429092407227,0.09298780487804878
spiders,spider,salmon,41420,5.8906152844429016e-08,0.00011730194091796875,-0.00011724303476512432,0.0005021754319105692
spiders,spider,owl,53369,1.1846423149108887e-06,0.00011014938354492188,-0.00010896474123001099,0.01075487012987013
spiders,spider,duck,37085,2.253800630569458e-07,0.00010347366333007812,-0.00010324828326702118,0.002178139400921659
spiders,spider,wolf,37642,1.7881393432617188e-05,9.1552734375e-05,-7.367134094238281e-05,0.1953125
spiders,spider,cow,19923,2.6193447411060333e-08,8.058547973632812e-05,-8.055928628891706e-05,0.00032503929363905323
spiders,spider,deer,39149,2.428889274597168e-06,8.058547973632812e-05,-7.815659046173096e-05,0.0301405325443787
spiders,spider,squirrel,91624,2.5033950805664062e-06,8.058547973632812e-05,-7.808208465576172e-05,0.03106508875739645
spiders,spider,llama,94776,5.2852556109428406e-08,8.058547973632812e-05,-8.05326271802187e-05,0.0006558570636094674
spiders,spider,bear,11984,2.130400389432907e-08,7.104873657226562e-05,-7.10274325683713e-05,0.00029985056627516776
spiders,spider,worm,35311,3.7550926208496094e-06,6.67572021484375e-05,-6.300210952758789e-05,0.05625
spiders,spider,chicken,16553,1.8719583749771118e-07,5.91278076171875e-05,-5.894061177968979e-05,0.0031659526209677417
butterflies,butterfly,dolphin,99269,7.525086402893066e-07,0.328125,-0.3281242474913597,2.293359665643601e-06
butterflies,butterfly,elephant,46840,7.599592208862305e-06,0.04736328125,-0.04735568165779114,0.00016045324581185567
butterflies,butterfly,dog,5679,1.5739351511001587e-07,0.036865234375,-0.03686507698148489,4.269429390004139e-06
butterflies,butterfly,lion,40132,4.0531158447265625e-06,0.0068359375,-0.0068318843841552734,0.0005929129464285714
butterflies,butterfly,cat,8415,8.288770914077759e-08,0.00640869140625,-0.006408608518540859,1.293364025297619e-05
butterflies,butterfly,horse,15580,1.7508864402770996e-06,0.0026702880859375,-0.002668537199497223,0.0006556919642857142
butterflies,butterfly,monkey,39803,3.471970558166504e-06,0.00183868408203125,-0.0018352121114730835,0.0018882909751037345
butterflies,butterfly,squid,90275,9.266659617424011e-08,0.001617431640625,-0.0016173389740288258,5.729243440448113e-05
butterflies,butterfly,dinosaur,63989,1.7881393432617188e-07,0.00152587890625,-0.0015257000923156738,0.0001171875
butterflies,butterfly,panda,89322,8.987262845039368e-08,0.0013427734375,-0.0013426835648715496,6.693059747869319e-05
butterflies,butterfly,whale,51119,3.781169652938843e-07,0.00098419189453125,-0.0009838137775659561,0.00038419028585271316
butterflies,butterfly,shark,44892,3.557652235031128e-07,0.000766754150390625,-0.0007663983851671219,0.00046398865049751244
butterflies,butterfly,tiger,52835,3.591179847717285e-06,0.000339508056640625,-0.0003359168767929077,0.010577598314606742
butterflies,butterfly,bat,16120,7.12275505065918e-06,0.00028228759765625,-0.0002751648426055908,0.025232263513513514
butterflies,butterfly,spider,35454,1.5422701835632324e-06,0.000247955322265625,-0.00024641305208206177,0.006219951923076923
butterflies,butterfly,butterfly,56269,0.875,0.00018215179443359375,0.8748178482055664,4803.685863874345
butterflies,butterfly,frog,60981,1.434236764907837e-07,0.00017070770263671875,-0.00017056427896022797,0.0008401710893854748
butterflies,butterfly,mosquito,50646,1.4081597328186035e-06,0.0001506805419921875,-0.0001492723822593689,0.009345332278481012
butterflies,butterfly,sheep,33012,2.6193447411060333e-08,0.000133514404296875,-0.00013348821084946394,0.00019618443080357144
butterflies,butterfly,rabbit,39824,1.3317912817001343e-07,0.00012493133544921875,-0.00012479815632104874,0.001066018606870229
butterflies,butterfly,bee,38328,2.7298927307128906e-05,0.00011730194091796875,-9.000301361083984e-05,0.23272357723577236
butterflies,butterfly,salmon,41420,3.934837877750397e-08,0.00011730194091796875,-0.00011726259253919125,0.00033544524898373985
butterflies,butterfly,owl,53369,2.3096799850463867e-06,0.00011014938354492188,-0.00010783970355987549,0.02096861471861472
butterflies,butterfly,duck,37085,4.5634806156158447e-07,0.00010347366333007812,-0.00010301731526851654,0.0044102822580645165
butterflies,butterfly,wolf,37642,1.0952353477478027e-06,9.1552734375e-05,-9.04574990272522e-05,0.011962890625
butterflies,butterfly,cow,19923,1.2293457984924316e-07,8.058547973632812e-05,-8.046254515647888e-05,0.00152551775147929
butterflies,butterfly,deer,39149,9.98377799987793e-07,8.058547973632812e-05,-7.958710193634033e-05,0.01238905325443787
butterflies,butterfly,squirrel,91624,2.2910535335540771e-07,8.058547973632812e-05,-8.035637438297272e-05,0.002843010355029586
butterflies,butterfly,llama,94776,8.42846930027008e-08,8.058547973632812e-05,-8.050119504332542e-05,0.0010459042159763313
butterflies,butterfly,bear,11984,3.781169652938843e-07,7.104873657226562e-05,-7.067061960697174e-05,0.005321937919463087
butterflies,butterfly,worm,35311,1.2367963790893555e-06,6.67572021484375e-05,-6.552040576934814e-05,0.018526785714285714
butterflies,butterfly,chicken,16553,5.327165126800537e-07,5.91278076171875e-05,-5.8595091104507446e-05,0.009009576612903226
frogs,frog,dolphin,99269,2.2172927856445312e-05,0.328125,-0.32810282707214355,6.757463727678572e-05
frogs,frog,elephant,46840,0.0001239776611328125,0.04736328125,-0.04723930358886719,0.002617590206185567
frogs,frog,dog,5679,3.9637088775634766e-06,0.036865234375,-0.036861270666122437,0.00010751888451986754
frogs,frog,lion,40132,4.553794860839844e-05,0.0068359375,-0.0067903995513916016,0.006661551339285714
frogs,frog,cat,8415,2.995133399963379e-06,0.00640869140625,-0.006405696272850037,0.00046735491071428573
frogs,frog,horse,15580,2.1904706954956055e-06,0.0026702880859375,-0.0026680976152420044,0.0008203125
frogs,frog,monkey,39803,7.18235969543457e-06,0.00183868408203125,-0.0018315017223358154,0.00390625
frogs,frog,squid,90275,3.9637088775634766e-06,0.001617431640625,-0.0016134679317474365,0.002450619103773585
frogs,frog,dinosaur,63989,4.351139068603516e-06,0.00152587890625,-0.0015215277671813965,0.0028515625
frogs,frog,panda,89322,2.9243528842926025e-07,0.0013427734375,-0.0013424810022115707,0.00021778453480113637
frogs,frog,whale,51119,1.601874828338623e-06,0.00098419189453125,-0.0009825900197029114,0.0016276041666666667
frogs,frog,shark,44892,9.760260581970215e-07,0.000766754150390625,-0.000765778124332428,0.0012729322139303483
frogs,frog,tiger,52835,4.267692565917969e-05,0.000339508056640625,-0.0002968311309814453,0.12570224719101122
frogs,frog,bat,16120,2.130866050720215e-06,0.00028228759765625,-0.0002801567316055298,0.007548564189189189
frogs,frog,spider,35454,3.528594970703125e-05,0.000247955322265625,-0.00021266937255859375,0.1423076923076923
frogs,frog,butterfly,56269,5.4836273193359375e-05,0.00018215179443359375,-0.00012731552124023438,0.3010471204188482
frogs,frog,frog,60981,0.53515625,0.00017070770263671875,0.5349855422973633,3134.927374301676
frogs,frog,mosquito,50646,1.049041748046875e-05,0.0001506805419921875,-0.00014019012451171875,0.06962025316455696
frogs,frog,sheep,33012,5.550682544708252e-07,0.000133514404296875,-0.00013295933604240417,0.004157366071428571
frogs,frog,rabbit,39824,1.1146068572998047e-05,0.00012493133544921875,-0.0001137852668762207,0.0892175572519084
frogs,frog,bee,38328,5.364418029785156e-07,0.00011730194091796875,-0.00011676549911499023,0.004573170731707317
frogs,frog,salmon,41420,7.420778274536133e-06,0.00011730194091796875,-0.00010988116264343262,0.06326219512195122
frogs,frog,owl,53369,6.139278411865234e-06,0.00011014938354492188,-0.00010401010513305664,0.055735930735930736
frogs,frog,duck,37085,3.528594970703125e-05,0.00010347366333007812,-6.818771362304688e-05,0.34101382488479265
frogs,frog,wolf,37642,2.2172927856445312e-05,9.1552734375e-05,-6.937980651855469e-05,0.2421875
frogs,frog,cow,19923,1.4603137969970703e-06,8.058547973632812e-05,-7.912516593933105e-05,0.018121301775147928
frogs,frog,deer,39149,4.947185516357422e-06,8.058547973632812e-05,-7.56382942199707e-05,0.0613905325443787
frogs,frog,squirrel,91624,8.083879947662354e-07,8.058547973632812e-05,-7.977709174156189e-05,0.010031434911242603
frogs,frog,llama,94776,8.083879947662354e-07,8.058547973632812e-05,-7.977709174156189e-05,0.010031434911242603
frogs,frog,bear,11984,4.246830940246582e-07,7.104873657226562e-05,-7.062405347824097e-05,0.005977348993288591
frogs,frog,worm,35311,1.5735626220703125e-05,6.67572021484375e-05,-5.1021575927734375e-05,0.2357142857142857
frogs,frog,chicken,16553,3.6209821701049805e-06,5.91278076171875e-05,-5.550682544708252e-05,0.06123991935483871
mosquitoes,mosquito,dolphin,99269,1.5273690223693848e-06,0.328125,-0.32812347263097763,4.654838925316221e-06
mosquitoes,mosquito,elephant,46840,1.4066696166992188e-05,0.04736328125,-0.04734921455383301,0.0002969958118556701
mosquitoes,mosquito,dog,5679,3.129243850708008e-06,0.036865234375,-0.03686210513114929,8.488332988410596e-05
mosquitoes,mosquito,lion,40132,8.630752563476562e-05,0.0068359375,-0.006749629974365234,0.012625558035714286
mosquitoes,mosquito,cat,8415,1.30385160446167e-06,0.00640869140625,-0.006407387554645538,0.00020345052083333334
mosquitoes,mosquito,horse,15580,2.771615982055664e-06,0.0026702880859375,-0.0026675164699554443,0.0010379464285714287
mosquitoes,mosquito,monkey,39803,1.800060272216797e-05,0.00183868408203125,-0.001820683479309082,0.0097899377593361
mosquitoes,mosquito,squid,90275,1.3932585716247559e-06,0.001617431640625,-0.0016160383820533752,0.0008614018278301887
mosquitoes,mosquito,dinosaur,63989,8.456408977508545e-07,0.00152587890625,-0.0015250332653522491,0.00055419921875
mosquitoes,mosquito,panda,89322,1.548323780298233e-08,0.0013427734375,-0.001342757954262197,1.1530789462002842e-05
mosquitoes,mosquito,whale,51119,1.1920928955078125e-06,0.00098419189453125,-0.0009829998016357422,0.0012112403100775194
mosquitoes,mosquito,shark,44892,6.780028343200684e-07,0.000766754150390625,-0.0007660761475563049,0.0008842506218905473
mosquitoes,mosquito,tiger,52835,1.5974044799804688e-05,0.000339508056640625,-0.0003235340118408203,0.047050561797752806
mosquitoes,mosquito,bat,16120,1.6927719116210938e-05,0.00028228759765625,-0.00026535987854003906,0.059966216216216214
mosquitoes,mosquito,spider,35454,1.919269561767578e-05,0.000247955322265625,-0.00022876262664794922,0.07740384615384616
mosquitoes,mosquito,butterfly,56269,0.000385284423828125,0.00018215179443359375,0.00020313262939453125,2.115183246073298
mosquitoes,mosquito,frog,60981,6.645917892456055e-06,0.00017070770263671875,-0.0001640617847442627,0.038931564245810055
mosquitoes,mosquito,mosquito,50646,0.7421875,0.0001506805419921875,0.7420368194580078,4925.569620253164
mosquitoes,mosquito,sheep,33012,2.1979212760925293e-07,0.000133514404296875,-0.00013329461216926575,0.0016462053571428571
mosquitoes,mosquito,rabbit,39824,2.738088369369507e-07,0.00012493133544921875,-0.0001246575266122818,0.0021916746183206107
mosquitoes,mosquito,bee,38328,5.221366882324219e-05,0.00011730194091796875,-6.508827209472656e-05,0.4451219512195122
mosquitoes,mosquito,salmon,41420,1.6763806343078613e-06,0.00011730194091796875,-0.00011562556028366089,0.014291158536585366
mosquitoes,mosquito,owl,53369,1.2665987014770508e-06,0.00011014938354492188,-0.00010888278484344482,0.011498917748917748
mosquitoes,mosquito,duck,37085,5.513429641723633e-06,0.00010347366333007812,-9.796023368835449e-05,0.053283410138248846
mosquitoes,mosquito,wolf,37642,2.4437904357910156e-06,9.1552734375e-05,-8.910894393920898e-05,0.026692708333333332
mosquitoes,mosquito,cow,19923,5.9371814131736755e-08,8.058547973632812e-05,-8.052610792219639e-05,0.0007367557322485207
mosquitoes,mosquito,deer,39149,1.9669532775878906e-06,8.058547973632812e-05,-7.861852645874023e-05,0.02440828402366864
mosquitoes,mosquito,squirrel,91624,1.3932585716247559e-06,8.058547973632812e-05,-7.919222116470337e-05,0.017289201183431954
mosquitoes,mosquito,llama,94776,1.5087425708770752e-07,8.058547973632812e-05,-8.043460547924042e-05,0.0018722263313609468
mosquitoes,mosquito,bear,11984,7.35744833946228e-08,7.104873657226562e-05,-7.0975162088871e-05,0.0010355494966442953
mosquitoes,mosquito,worm,35311,1.1920928955078125e-06,6.67572021484375e-05,-6.556510925292969e-05,0.017857142857142856
mosquitoes,mosquito,chicken,16553,2.086162567138672e-06,5.91278076171875e-05,-5.704164505004883e-05,0.03528225806451613
sheep,sheep,dolphin,99269,1.2014061212539673e-07,0.328125,-0.3281248798593879,3.66142817905971e-07
sheep,sheep,elephant,46840,6.765127182006836e-06,0.04736328125,-0.04735651612281799,0.00014283485019329898
sheep,sheep,dog,5679,1.2889504432678223e-06,0.036865234375,-0.03686394542455673,3.496384778559603e-05
sheep,sheep,lion,40132,2.4884939193725586e-06,0.0068359375,-0.0068334490060806274,0.00036403111049107144
sheep,sheep,cat,8415,2.6263296604156494e-07,0.00640869140625,-0.0064084287732839584,4.098074776785714e-05
sheep,sheep,horse,15580,2.2172927856445312e-05,0.0026702880859375,-0.0026481151580810547,0.00830357142857143
sheep,sheep,monkey,39803,9.359791874885559e-08,0.00183868408203125,-0.0018385904841125011,5.090483985995851e-05
sheep,sheep,squid,90275,3.688037395477295e-07,0.001617431640625,-0.0016170628368854523,0.00022801813089622642
sheep,sheep,dinosaur,63989,1.4901161193847656e-07,0.00152587890625,-0.0015257298946380615,9.765625e-05
sheep,sheep,panda,89322,9.546056389808655e-09,0.0013427734375,-0.0013427638914436102,7.109208540482954e-06
sheep,sheep,whale,51119,2.9616057872772217e-07,0.00098419189453125,-0.0009838957339525223,0.0003009175145348837
sheep,sheep,shark,44892,1.2386590242385864e-07,0.000766754150390625,-0.0007666302844882011,0.00016154578669154229
sheep,sheep,tiger,52835,1.4784745872020721e-08,0.000339508056640625,-0.000339493271894753,4.354755530196629e-05
sheep,sheep,bat,16120,4.685716703534126e-09,0.00028228759765625,-0.00028228291193954647,1.659908810177365e-05
sheep,sheep,spider,35454,1.7415732145309448e-07,0.000247955322265625,-0.0002477811649441719,0.0007023737980769231
sheep,sheep,butterfly,56269,2.7939677238464355e-07,0.00018215179443359375,-0.0001818723976612091,0.0015338678010471205
sheep,sheep,frog,60981,1.816079020500183e-08,0.00017070770263671875,-0.00017068954184651375,0.0001063853002793296
sheep,sheep,mosquito,50646,1.5133991837501526e-09,0.0001506805419921875,-0.00015067902859300375,1.0043759889240506e-05
sheep,sheep,sheep,33012,0.9140625,0.000133514404296875,0.9139289855957031,6846.171428571429
sheep,sheep,rabbit,39824,9.424984455108643e-07,0.00012493133544921875,-0.00012398883700370789,0.007544131679389313
sheep,sheep,bee,38328,1.3336539268493652e-06,0.00011730194091796875,-0.00011596828699111938,0.011369410569105691
sheep,sheep,salmon,41420,5.364418029785156e-07,0.00011730194091796875,-0.00011676549911499023,0.004573170731707317
sheep,sheep,owl,53369,1.214444637298584e-06,0.00011014938354492188,-0.00010893493890762329,0.0110254329004329
sheep,sheep,duck,37085,6.48200511932373e-07,0.00010347366333007812,-0.00010282546281814575,0.006264400921658986
sheep,sheep,wolf,37642,9.238719940185547e-06,9.1552734375e-05,-8.231401443481445e-05,0.10091145833333333
sheep,sheep,cow,19923,1.728534698486328e-05,8.058547973632812e-05,-6.330013275146484e-05,0.21449704142011836
sheep,sheep,deer,39149,2.4884939193725586e-06,8.058547973632812e-05,-7.809698581695557e-05,0.0308801775147929
sheep,sheep,squirrel,91624,5.21540641784668e-07,8.058547973632812e-05,-8.006393909454346e-05,0.0064718934911242604
sheep,sheep,llama,94776,5.9604644775390625e-06,8.058547973632812e-05,-7.462501525878906e-05,0.07396449704142012
sheep,sheep,bear,11984,3.841705620288849e-08,7.104873657226562e-05,-7.101031951606274e-05,0.0005407141359060403
sheep,sheep,worm,35311,9.080395102500916e-08,6.67572021484375e-05,-6.666639819741249e-05,0.0013602120535714285
sheep,sheep,chicken,16553,4.649162292480469e-06,5.91278076171875e-05,-5.447864532470703e-05,0.07862903225806452
rabbits,rabbit,dolphin,99269,1.2442469596862793e-06,0.328125,-0.3281237557530403,3.791990734281994e-06
rabbits,rabbit,elephant,46840,4.00543212890625e-05,0.04736328125,-0.04732322692871094,0.0008456829896907217
rabbits,rabbit,dog,5679,2.8908252716064453e-06,0.036865234375,-0.036862343549728394,7.841602855960264e-05
rabbits,rabbit,lion,40132,5.751848220825195e-06,0.0068359375,-0.006830185651779175,0.0008414132254464286
rabbits,rabbit,cat,8415,4.76837158203125e-06,0.00640869140625,-0.006403923034667969,0.000744047619047619
rabbits,rabbit,horse,15580,1.7762184143066406e-05,0.0026702880859375,-0.0026525259017944336,0.006651785714285714
rabbits,rabbit,monkey,39803,6.444752216339111e-07,0.00183868408203125,-0.001838039606809616,0.0003505089470954357
rabbits,rabbit,squid,90275,1.7974525690078735e-07,0.001617431640625,-0.0016172518953680992,0.00011113004864386792
rabbits,rabbit,dinosaur,63989,3.241002559661865e-07,0.00152587890625,-0.0015255548059940338,0.00021240234375
rabbits,rabbit,panda,89322,1.7974525690078735e-07,0.0013427734375,-0.0013425936922430992,0.00013386119495738637
rabbits,rabbit,whale,51119,2.7008354663848877e-07,0.00098419189453125,-0.0009839218109846115,0.000274421632751938
rabbits,rabbit,shark,44892,1.1816155165433884e-08,0.000766754150390625,-0.0007667423342354596,1.5410617809390547e-05
rabbits,rabbit,tiger,52835,5.178153514862061e-07,0.000339508056640625,-0.0003389902412891388,0.0015251931179775281
rabbits,rabbit,bat,16120,6.07222318649292e-07,0.00028228759765625,-0.0002816803753376007,0.002151076858108108
rabbits,rabbit,spider,35454,5.885958671569824e-07,0.000247955322265625,-0.000247366726398468,0.0023737980769230767
rabbits,rabbit,butterfly,56269,1.2159347534179688e-05,0.00018215179443359375,-0.00016999244689941406,0.06675392670157068
rabbits,rabbit,frog,60981,5.885958671569824e-07,0.00017070770263671875,-0.00017011910676956177,0.0034479748603351954
rabbits,rabbit,mosquito,50646,2.7474015951156616e-08,0.0001506805419921875,-0.00015065306797623634,0.00018233287183544303
rabbits,rabbit,sheep,33012,1.8835067749023438e-05,0.000133514404296875,-0.00011467933654785156,0.14107142857142857
rabbits,rabbit,rabbit,39824,0.73046875,0.00012493133544921875,0.7303438186645508,5846.961832061069
rabbits,rabbit,bee,38328,2.250075340270996e-06,0.00011730194091796875,-0.00011505186557769775,0.01918191056910569
rabbits,rabbit,salmon,41420,1.909211277961731e-07,0.00011730194091796875,-0.00011711101979017258,0.0016276041666666667
rabbits,rabbit,owl,53369,2.8908252716064453e-06,0.00011014938354492188,-0.00010725855827331543,0.026244588744588744
rabbits,rabbit,duck,37085,4.76837158203125e-06,0.00010347366333007812,-9.870529174804688e-05,0.04608294930875576
rabbits,rabbit,wolf,37642,4.470348358154297e-06,9.1552734375e-05,-8.70823860168457e-05,0.048828125
rabbits,rabbit,cow,19923,1.3262033462524414e-06,8.058547973632812e-05,-7.925927639007568e-05,0.016457100591715977
rabbits,rabbit,deer,39149,5.066394805908203e-06,8.058547973632812e-05,-7.551908493041992e-05,0.0628698224852071
rabbits,rabbit,squirrel,91624,1.2442469596862793e-06,8.058547973632812e-05,-7.934123277664185e-05,0.01544008875739645
rabbits,rabbit,llama,94776,4.731118679046631e-07,8.058547973632812e-05,-8.011236786842346e-05,0.0058709319526627215
rabbits,rabbit,bear,11984,2.250075340270996e-06,7.104873657226562e-05,-6.879866123199463e-05,0.03166946308724832
rabbits,rabbit,worm,35311,3.688037395477295e-07,6.67572021484375e-05,-6.638839840888977e-05,0.005524553571428572
rabbits,rabbit,chicken,16553,2.250075340270996e-06,5.91278076171875e-05,-5.6877732276916504e-05,0.03805443548387097
bees,bee,dolphin,99269,8.66129994392395e-08,0.328125,-0.32812491338700056,2.639634268624442e-07
bees,bee,elephant,46840,1.8715858459472656e-05,0.04736328125,-0.04734456539154053,0.00039515544458762887
bees,bee,dog,5679,7.972121238708496e-07,0.036865234375,-0.03686443716287613,2.1625038803807946e-05
bees,bee,lion,40132,1.2099742889404297e-05,0.0068359375,-0.006823837757110596,0.00177001953125
bees,bee,cat,8415,6.752088665962219e-08,0.00640869140625,-0.00640862388536334,1.0535830543154762e-05
bees,bee,horse,15580,4.4405460357666016e-06,0.0026702880859375,-0.0026658475399017334,0.0016629464285714286
bees,bee,monkey,39803,2.1010637283325195e-06,0.00183868408203125,-0.0018365830183029175,0.0011426996887966806
bees,bee,squid,90275,2.8638169169425964e-08,0.001617431640625,-0.0016174030024558306,1.7705953346108492e-05
bees,bee,dinosaur,63989,2.2165477275848389e-07,0.00152587890625,-0.0015256572514772415,0.000145263671875
bees,bee,panda,89322,1.341104507446289e-07,0.0013427734375,-0.0013426393270492554,9.987571022727273e-05
bees,bee,whale,51119,2.5331974029541016e-06,0.00098419189453125,-0.000981658697128296,0.0025738856589147285
bees,bee,shark,44892,1.30385160446167e-07,0.000766754150390625,-0.0007666237652301788,0.00017004819651741295
bees,bee,tiger,52835,6.221234798431396e-07,0.000339508056640625,-0.00033888593316078186,0.0018324262640449437
bees,bee,bat,16120,3.933906555175781e-06,0.00028228759765625,-0.0002783536911010742,0.01393581081081081
bees,bee,spider,35454,1.5497207641601562e-05,0.000247955322265625,-0.00023245811462402344,0.0625
bees,bee,butterfly,56269,0.00022792816162109375,0.00018215179443359375,4.57763671875e-05,1.2513089005235603
bees,bee,frog,60981,1.1874362826347351e-07,0.00017070770263671875,-0.00017058895900845528,0.0006955961941340782
bees,bee,mosquito,50646,1.0669231414794922e-05,0.0001506805419921875,-0.00014001131057739258,0.07080696202531646
bees,bee,sheep,33012,4.414469003677368e-07,0.000133514404296875,-0.00013307295739650726,0.003306361607142857
bees,bee,rabbit,39824,3.2223761081695557e-07,0.00012493133544921875,-0.0001246090978384018,0.0025793177480916032
bees,bee,bee,38328,0.76953125,0.00011730194091796875,0.769413948059082,6560.260162601626
bees,bee,salmon,41420,6.565824151039124e-08,0.00011730194091796875,-0.00011723628267645836,0.0005597370426829268
bees,bee,owl,53369,5.140900611877441e-07,0.00011014938354492188,-0.00010963529348373413,0.004667207792207792
bees,bee,duck,37085,3.129243850708008e-07,0.00010347366333007812,-0.00010316073894500732,0.0030241935483870967
bees,bee,wolf,37642,2.6971101760864258e-06,9.1552734375e-05,-8.885562419891357e-05,0.029459635416666668
bees,bee,cow,19923,9.220093488693237e-08,8.058547973632812e-05,-8.049327880144119e-05,0.0011441383136094674
bees,bee,deer,39149,3.2633543014526367e-06,8.058547973632812e-05,-7.732212543487549e-05,0.04049556213017751
bees,bee,squirrel,91624,1.2740492820739746e-06,8.058547973632812e-05,-7.931143045425415e-05,0.01580991124260355
bees,bee,llama,94776,2.514570951461792e-07,8.058547973632812e-05,-8.033402264118195e-05,0.003120377218934911
